id,match_id,team_id,pens_attempt,pens_conceded,drops_attempt,kicks,passes,runs,meters,breaks,def_beaten,offloads,rucks_init,rucks_won,mall_init,mall_won,turnovers,tackles_made,tackles_missed,scrums_won_on_feed,scrums_lost_on_feed,lineouts_won_on_throw,lineouts_lost_on_throw,yellow_cards,red_cards
787,207949,8,5,,0,34,109,83,311,5,13,4,53,52,5,4,12,105,22,11,1,9,1,0,0
788,207949,1,5,,1,25,146,91,361,8,22,8,75,71,6,5,18,82,13,6,0,13,0,1,0
789,193509,6,3,,0,19,153,123,530,15,21,8,98,94,6,4,14,126,20,3,2,14,0,0,0
790,193509,9,2,,1,23,143,110,377,6,20,13,88,87,5,5,14,120,21,3,1,10,0,0,0
791,211261,10,2,14,1,10,116,101,410,11,18,6,76,73,3,3,10,137,14,3,3,7,4,1,0
792,211261,3,4,7,0,19,164,114,412,10,14,5,99,95,8,8,8,111,18,5,0,14,0,0,0
793,193511,6,5,11,0,37,127,104,303,1,16,8,84,80,2,2,11,99,16,8,1,8,1,0,0
794,193511,9,2,12,0,26,106,107,373,4,16,16,67,59,8,6,19,121,16,4,0,21,3,1,0
795,207951,8,5,,0,26,200,135,567,11,31,11,96,93,5,4,20,74,11,8,2,10,0,0,0
796,207951,1,3,,0,27,142,91,358,7,11,17,59,53,10,10,19,136,31,4,0,12,3,1,0
797,210109,5,1,,0,23,169,145,380,7,14,14,104,96,12,9,18,103,20,7,1,15,2,0,0
798,210109,4,1,,2,21,150,105,405,5,20,7,81,75,4,4,13,155,14,5,1,12,3,1,0
799,207953,8,1,,0,28,163,133,617,14,30,14,83,76,6,6,16,100,14,7,0,15,4,1,0
800,207953,1,3,,0,28,124,92,387,7,14,15,65,62,9,8,23,132,30,8,2,16,2,1,0
801,210415,5,2,12,0,14,117,93,424,9,19,2,66,60,11,10,16,129,15,4,0,12,1,1,0
802,210415,4,4,13,2,19,120,103,249,4,15,2,93,87,6,5,13,100,19,10,2,10,2,2,0
803,225417,11,2,12,0,12,125,105,262,5,10,12,90,86,2,2,9,92,42,3,4,8,2,0,0
804,225417,8,0,8,0,11,221,136,949,26,42,32,67,64,6,6,15,113,10,5,0,11,1,0,0
805,240801,12,4,4,0,18,93,103,200,3,7,4,81,75,0,0,16,93,18,8,2,13,2,0,0
806,240801,11,1,12,1,22,94,80,327,8,18,4,65,64,0,0,12,128,7,7,0,6,6,0,0
807,203137,1,3,10,1,26,94,92,207,4,16,6,71,68,10,10,13,157,23,5,0,11,0,0,0
808,203137,8,5,14,0,25,188,155,477,9,23,15,98,93,7,6,16,117,16,2,0,11,3,1,0
809,227303,81,5,16,1,20,46,51,147,0,5,0,35,30,0,0,11,124,21,5,2,4,2,1,0
810,227303,16,3,9,0,12,149,134,498,10,21,19,91,87,0,0,17,44,5,4,2,20,4,0,0
811,227309,20,7,,1,26,163,129,440,4,27,12,96,91,2,2,17,125,13,5,1,7,0,0,0
812,227309,10,3,,0,23,122,111,271,4,13,3,89,83,3,2,15,125,27,5,0,13,3,0,0
813,208365,3,5,,0,27,83,72,232,4,13,0,62,57,7,7,8,143,26,6,2,13,4,0,0
814,208365,5,2,,0,18,133,118,355,5,26,7,87,83,9,5,19,79,13,3,0,12,0,1,0
815,209469,2,4,,0,21,129,101,251,6,15,15,75,70,2,0,18,142,18,4,3,7,0,0,0
816,209469,8,5,,0,20,217,126,408,5,18,12,98,92,4,3,19,104,15,7,0,10,3,0,0
817,227305,20,6,,0,16,116,94,355,4,15,10,67,64,5,5,14,95,14,5,1,7,1,1,0
818,227305,15,3,,0,11,111,79,233,3,14,5,62,58,3,2,9,87,15,8,3,9,5,0,0
819,218861,4,0,,0,18,133,112,366,6,13,10,89,86,3,3,12,168,16,9,0,10,0,0,0
820,218861,6,3,,1,12,198,151,431,7,16,7,131,126,7,6,14,118,13,3,0,11,1,0,0
821,227301,9,4,9,1,20,158,120,537,7,25,11,75,71,8,7,16,60,11,7,0,13,3,0,0
822,227301,14,2,12,0,19,82,65,335,3,11,12,40,36,1,1,17,108,25,7,0,7,0,0,0
823,227307,9,6,,0,22,79,76,258,8,17,9,57,53,4,2,9,167,14,7,0,7,1,1,0
824,227307,6,4,,0,11,176,133,406,7,14,9,104,101,3,2,17,87,17,4,0,13,2,0,0
825,209467,2,5,,0,18,86,81,304,8,14,4,58,54,7,6,9,121,5,4,2,11,0,2,0
826,209467,10,2,,0,14,133,114,365,4,5,9,86,82,4,3,12,77,14,4,2,9,2,1,0
827,180689,1,3,,0,24,163,128,611,17,27,22,78,73,6,6,17,121,16,3,1,14,1,0,0
828,180689,2,2,,0,30,133,122,372,5,16,13,88,86,7,7,19,125,27,7,2,10,0,0,0
829,180688,4,5,,1,22,123,92,163,5,17,3,85,83,6,5,8,250,22,7,1,7,1,2,0
830,180688,3,4,,0,11,254,188,415,4,22,5,175,170,4,3,14,105,17,3,0,8,4,0,0
831,180691,20,2,,0,14,94,86,335,5,15,6,64,56,7,4,12,113,19,7,0,6,3,2,0
832,180691,4,3,,0,20,163,131,626,14,19,17,76,74,12,11,17,85,15,6,0,15,0,0,0
833,180690,20,2,,0,24,127,94,223,1,3,11,63,62,7,7,24,118,9,5,2,17,2,0,0
834,180690,9,6,,0,26,117,113,506,7,9,7,75,74,7,5,23,91,3,9,2,8,4,0,0
835,244305,8,4,,0,11,208,128,521,15,21,26,70,68,1,1,14,103,9,6,1,4,0,0,0
836,244305,10,3,,1,17,125,97,251,3,9,2,77,73,6,6,10,97,21,6,2,13,0,0,0
837,244307,6,4,,0,23,229,152,508,8,26,7,126,117,8,7,18,114,17,6,0,11,0,0,0
838,244307,5,3,,0,27,106,97,355,4,17,6,70,68,5,4,11,189,26,7,1,12,2,0,0
839,244309,5,3,,0,20,158,125,436,10,28,7,86,83,7,6,17,109,19,7,0,12,3,0,0
840,244309,8,4,,0,19,141,108,477,7,19,10,75,69,4,2,13,124,28,10,0,10,0,1,0
841,244317,8,3,11,1,28,168,123,612,18,21,18,88,85,3,3,14,91,16,7,0,8,1,0,0
842,244317,6,2,9,0,18,110,87,246,5,16,9,77,71,7,5,19,114,21,4,0,10,3,1,0
843,244315,5,2,,0,7,151,110,366,5,20,14,74,69,4,4,19,70,17,3,3,13,1,0,0
844,244315,10,4,,2,17,106,67,317,8,17,4,51,46,4,2,9,107,20,7,1,9,2,1,0
845,244313,6,3,10,0,18,163,126,371,8,23,4,108,107,3,3,17,104,14,5,0,7,3,2,0
846,244313,8,3,8,0,22,170,105,498,9,14,8,74,69,0,0,15,144,23,9,0,8,0,1,0
847,181969,1,4,,0,32,153,129,528,11,35,7,89,82,5,4,16,96,16,6,3,7,1,0,0
848,181969,14,5,,0,34,99,79,315,2,16,5,57,55,2,1,17,138,35,7,0,9,1,1,0
849,249675,4,0,7,0,17,167,139,479,11,22,10,112,106,8,6,23,147,17,5,1,18,3,1,0
850,249675,3,2,13,0,29,170,141,572,17,17,5,112,109,2,2,11,140,22,7,0,8,0,1,0
851,249677,3,1,,0,15,155,106,291,8,10,3,90,86,5,4,16,147,21,4,1,11,1,0,0
852,249677,2,2,,0,13,189,143,454,8,21,11,109,101,2,1,10,123,10,6,1,9,1,0,0
853,248939,9,7,8,1,27,124,111,361,3,13,15,80,78,6,5,12,123,27,4,1,11,0,0,0
854,248939,1,3,12,0,19,190,114,453,5,27,11,84,83,2,2,12,115,13,4,1,9,4,0,0
855,181982,1,5,12,1,44,98,109,468,6,16,6,74,70,6,4,9,104,18,5,1,11,1,0,0
856,181982,4,7,11,1,40,111,102,387,4,18,4,78,77,3,2,10,106,16,2,1,10,3,0,0
857,181992,1,2,,0,32,169,111,423,7,22,8,84,76,4,4,17,120,15,5,1,7,1,1,0
858,181992,6,4,,0,32,134,104,283,5,15,8,86,82,9,8,11,124,22,8,0,11,2,0,0
859,254977,3,3,,0,28,178,146,373,7,15,1,124,121,3,3,11,170,14,5,0,8,1,0,0
860,254977,4,4,,2,31,203,155,346,0,14,2,131,128,6,5,10,167,15,7,0,8,1,0,0
861,254979,9,2,,1,28,171,159,390,4,17,10,116,115,7,5,13,103,5,11,1,8,2,0,0
862,254979,3,3,,0,25,114,91,232,0,5,2,79,73,4,4,9,191,17,8,0,9,2,0,0
863,254981,4,2,,0,50,98,76,357,5,16,1,57,54,5,5,8,115,9,9,0,13,0,0,0
864,254981,2,3,,0,47,89,107,337,5,9,4,73,73,6,3,17,79,16,4,1,10,3,0,0
865,254975,2,4,,1,31,135,111,325,7,15,4,89,86,5,5,16,133,12,1,0,11,3,0,0
866,254975,1,2,,1,41,110,102,274,3,12,1,88,83,6,6,7,123,15,11,1,14,1,0,0
867,254999,3,4,11,0,32,175,133,386,6,16,5,110,108,9,8,6,121,19,7,0,9,1,1,0
868,254999,2,2,11,0,26,159,123,451,4,19,6,101,98,4,4,13,140,16,1,1,8,0,2,0
869,254997,4,2,,0,30,238,169,702,21,21,19,114,113,6,6,15,107,11,8,1,13,0,0,0
870,254997,20,0,,0,27,126,108,265,5,11,6,76,74,7,4,15,159,21,1,0,13,2,1,0
871,282887,1,2,,0,29,151,136,589,9,20,3,100,98,11,11,14,103,15,6,0,18,0,0,0
872,282887,4,2,,0,19,140,111,534,6,15,6,85,81,5,3,23,146,20,3,0,12,3,0,0
873,281081,5,3,,0,14,204,141,585,7,19,10,104,99,8,6,22,90,9,4,0,15,1,1,0
874,281081,3,4,,2,34,117,93,280,9,9,7,78,77,5,5,6,147,19,6,2,10,2,1,1
875,281083,5,4,,0,21,148,121,479,8,14,9,85,82,4,3,17,65,10,6,0,13,1,0,0
876,281083,3,6,,0,30,74,69,214,4,10,3,63,60,1,1,7,117,14,5,0,4,1,0,0
877,268575,8,3,,0,21,179,107,520,18,27,15,68,63,10,8,17,97,10,5,1,17,0,0,0
878,268575,6,4,,0,18,84,80,213,3,10,6,70,66,2,2,12,104,27,7,0,8,4,1,0
879,268577,8,3,9,0,14,160,115,506,12,25,16,83,79,3,3,14,152,12,7,0,5,2,0,0
880,268577,10,6,14,0,13,159,143,408,6,12,19,112,107,2,2,8,114,25,4,0,9,0,0,0
881,281089,5,5,,2,25,130,92,332,7,11,12,60,58,4,4,13,116,21,9,0,12,0,0,0
882,281089,6,4,,0,18,138,112,480,10,21,9,88,80,3,1,11,82,11,5,0,12,3,1,0
883,281091,5,5,10,1,25,92,57,148,3,3,7,44,44,2,2,15,175,40,6,0,8,1,1,0
884,281091,8,1,8,0,21,220,162,754,24,40,22,103,101,7,7,17,73,3,3,0,16,2,1,0
885,268581,8,1,11,0,19,141,101,566,14,20,24,53,49,5,4,18,174,24,6,0,8,1,0,0
886,268581,6,4,10,0,6,193,155,586,6,24,12,123,113,3,3,23,84,20,5,1,9,1,0,0
887,281433,4,2,,0,15,137,101,273,9,14,9,86,83,2,0,16,147,21,8,2,4,1,1,0
888,281433,6,1,,0,14,225,151,656,17,21,15,114,110,5,4,18,115,14,6,1,12,1,0,0
889,282891,4,4,,1,22,126,85,272,9,20,8,61,57,9,8,13,114,13,8,1,14,1,0,0
890,282891,10,3,,0,18,114,106,239,3,13,5,84,81,4,0,15,79,20,3,0,9,0,1,0
891,293998,23,2,9,0,16,165,117,391,5,31,11,93,88,0,0,12,106,36,6,2,10,2,0,0
892,293998,10,3,9,0,16,138,117,792,24,36,14,75,74,3,2,14,121,31,4,0,6,0,0,0
893,281435,2,2,,0,18,161,121,390,7,16,10,101,96,2,2,9,156,13,5,2,11,1,0,0
894,281435,6,3,,0,15,196,139,374,6,13,9,117,114,8,8,13,139,16,2,1,14,2,1,0
895,282893,1,4,11,1,37,148,121,451,9,17,5,94,91,3,3,12,127,12,3,0,15,0,0,0
896,282893,5,3,7,1,33,138,124,395,4,12,3,92,89,8,8,18,129,17,4,0,8,1,0,0
897,294001,20,2,,0,26,97,82,132,1,3,6,68,67,10,9,10,136,20,1,1,16,2,1,0
898,294001,5,2,,0,19,169,125,475,7,20,6,103,98,4,4,15,82,3,4,1,12,1,0,0
899,294006,12,1,,0,18,127,106,428,12,19,10,68,65,5,5,15,126,17,8,1,10,4,1,0
900,282901,1,8,,0,24,115,81,371,14,20,8,51,48,10,10,17,156,32,5,0,12,2,2,1
901,294006,29,1,,0,17,124,134,331,7,17,13,94,91,6,2,16,93,19,2,5,12,4,1,0
902,289311,20,1,,1,38,81,78,311,5,5,2,59,55,13,8,13,152,20,1,0,17,2,2,0
903,282901,10,0,,0,19,194,157,765,15,32,13,116,110,3,3,18,62,20,10,0,11,1,2,1
904,289311,16,5,,0,37,133,139,469,7,20,6,121,115,6,6,11,66,5,6,0,16,0,1,0
905,283751,2,1,,0,23,188,141,672,13,27,6,106,100,13,10,15,71,11,1,0,13,3,1,0
906,283751,81,2,,0,29,92,82,309,6,11,4,61,61,3,2,8,143,27,7,0,6,3,1,0
907,255013,9,7,,0,12,169,134,428,7,17,16,92,87,5,4,11,129,18,9,0,7,1,0,0
908,255009,20,1,,0,13,134,115,210,1,10,11,83,82,2,2,14,162,37,9,1,9,1,0,0
909,255013,2,3,,0,15,116,105,314,7,18,9,85,81,5,4,13,135,17,4,0,9,1,0,0
910,255009,3,0,,0,26,255,177,653,13,37,16,119,119,5,5,13,125,10,8,0,9,0,1,0
911,255017,3,3,,1,24,207,169,372,8,17,6,148,140,13,12,14,134,14,7,0,22,0,0,0
912,255017,9,3,,0,19,152,111,333,8,14,6,84,83,3,2,15,229,17,4,0,10,2,0,0
913,255015,2,5,,0,23,158,121,274,10,14,4,106,102,7,4,9,107,13,6,0,12,0,0,0
914,255015,4,3,,0,9,119,83,315,5,13,4,69,64,2,2,17,158,14,3,1,14,1,0,0
915,255019,1,1,,0,29,129,147,601,13,24,15,98,95,8,8,12,119,14,2,1,9,0,0,0
916,255019,20,3,,1,25,100,109,349,4,14,2,90,86,8,6,12,135,24,6,1,13,3,0,0
917,255027,2,1,,0,33,142,133,331,3,14,2,106,105,3,3,7,98,4,6,1,9,3,1,0
918,255027,20,3,,0,30,68,83,168,0,4,0,63,61,13,12,8,156,14,2,0,14,5,0,0
919,255029,9,3,,0,25,181,157,550,9,25,11,125,122,2,2,15,126,16,14,1,4,2,1,0
920,255029,4,6,,0,25,130,111,332,2,16,7,86,82,5,3,15,205,25,4,1,14,2,1,0
921,255023,20,2,,0,14,135,124,350,5,13,10,91,90,11,11,15,121,55,4,2,15,3,0,0
922,255023,9,4,,0,17,167,138,856,20,55,21,74,72,4,2,15,147,13,8,0,6,0,0,0
923,255025,1,5,,0,22,144,137,523,9,21,6,88,88,4,3,8,144,13,6,1,9,0,0,0
924,255025,2,0,,1,17,127,119,258,1,13,3,93,90,2,1,10,147,21,3,0,14,1,1,0
925,294722,16,4,,0,27,100,113,385,5,11,6,97,94,5,3,18,77,15,11,0,6,4,0,0
926,294722,4,6,,0,30,106,94,348,7,15,4,59,57,7,5,17,149,11,9,0,13,0,0,0
927,294761,11,0,8,0,20,165,118,325,9,12,6,93,90,2,2,17,114,33,5,0,7,2,0,0
928,294824,20,1,17,0,19,64,67,253,2,7,4,46,45,6,3,6,152,8,2,1,10,4,2,0
929,294761,3,0,7,0,19,150,122,582,22,33,11,81,77,8,5,16,138,12,7,0,17,4,0,0
930,294824,2,1,9,0,24,148,136,360,5,8,11,99,96,11,11,8,63,7,3,0,21,1,0,0
931,294307,6,1,,0,13,209,148,495,17,18,11,111,107,8,6,18,115,14,7,0,20,2,1,0
932,294307,2,1,,0,18,154,114,352,10,14,6,89,86,2,2,13,155,18,9,0,11,0,1,0
933,294417,23,1,8,0,30,196,127,458,8,22,6,94,91,4,4,11,128,36,3,3,13,0,1,0
934,294417,3,1,9,0,31,159,130,640,18,36,10,100,96,4,3,14,136,22,2,0,10,1,1,0
935,268583,8,3,,0,26,212,167,559,12,21,13,131,127,2,2,14,103,17,8,0,8,5,0,0
936,294418,23,1,,0,20,130,89,405,7,15,6,64,61,1,1,20,231,39,4,0,9,3,0,0
937,268583,32,1,,0,19,139,113,412,15,17,10,76,72,8,6,22,183,21,4,0,13,1,0,0
938,294308,6,0,,0,9,159,96,458,12,22,9,65,65,3,3,19,96,10,4,1,11,1,1,0
939,294418,3,0,,0,31,237,182,557,14,39,9,152,149,6,5,12,88,15,7,1,13,1,0,0
940,294308,20,2,,0,21,103,90,218,6,10,4,72,71,5,5,12,99,22,14,0,10,0,1,0
941,268585,8,10,8,0,30,99,90,235,1,11,3,78,78,3,2,6,67,13,8,0,9,1,0,1
942,268585,32,4,13,0,21,97,76,218,6,13,5,48,47,5,4,11,122,11,5,1,8,2,1,0
943,294727,10,5,,0,17,143,119,581,12,27,12,68,62,3,3,13,80,14,5,0,15,1,1,0
944,294727,81,1,,0,18,80,82,362,7,14,8,48,47,2,1,14,99,27,11,0,6,3,1,0
945,268587,8,2,,0,21,148,109,430,9,17,6,76,74,5,3,22,110,15,11,0,14,0,1,0
946,268587,32,5,,0,23,142,119,350,2,15,8,85,83,3,2,17,106,17,7,2,5,2,0,0
947,294419,1,4,,0,20,136,118,383,5,15,6,75,75,3,2,11,196,26,7,0,6,0,0,0
948,294419,10,5,,0,20,183,177,353,6,26,7,137,136,6,4,11,104,15,5,1,16,0,1,0
949,294986,4,2,,0,16,174,109,333,5,14,10,79,75,4,3,14,200,15,6,0,11,2,1,0
950,294986,81,2,,0,17,144,146,293,7,15,8,122,119,7,6,11,126,14,9,1,14,1,0,0
951,294420,9,2,,0,15,101,120,344,8,21,12,90,86,4,3,15,83,11,6,2,13,0,1,0
952,294420,8,1,,0,19,118,91,305,15,11,7,57,57,3,3,9,123,21,11,1,8,2,1,0
953,294309,6,2,,0,9,215,150,556,13,23,14,113,108,3,3,21,98,30,9,0,5,0,0,0
954,294309,8,0,,0,14,182,123,652,27,30,18,76,74,2,2,12,162,23,8,0,9,1,0,0
955,295825,7,1,9,0,19,69,56,106,2,5,3,40,34,8,7,12,189,25,10,0,12,2,0,0
956,295827,81,1,,0,14,97,75,333,11,25,4,59,58,6,5,11,141,10,6,1,10,3,2,0
957,295825,11,3,7,0,17,234,171,526,17,25,14,129,126,6,6,18,53,5,4,0,8,1,0,0
958,295827,11,2,,0,19,167,106,307,3,10,3,87,83,9,9,9,93,25,5,0,13,3,1,0
959,294424,4,3,,0,23,272,194,442,9,25,14,144,141,1,1,11,110,24,10,1,9,2,0,0
960,294424,8,0,,0,24,154,120,496,18,24,7,77,73,6,5,15,191,25,4,0,9,0,1,0
961,294423,1,1,,0,18,242,176,779,20,34,19,112,104,10,7,20,122,17,4,0,14,0,0,0
962,294423,15,0,,0,24,132,101,362,4,17,4,82,79,0,0,11,160,34,10,1,8,2,1,0
963,294987,4,1,10,0,33,177,139,401,12,16,10,92,83,3,1,15,171,18,5,1,14,0,0,0
964,294987,5,1,3,0,27,166,148,494,12,18,10,116,114,6,4,20,129,16,5,0,11,1,0,0
965,297137,29,3,9,0,19,150,137,504,5,21,6,104,100,6,5,17,75,17,3,0,12,2,0,0
966,297137,25,3,10,0,20,79,67,208,6,17,8,51,48,5,5,8,161,21,5,0,11,1,0,0
967,298546,23,3,,0,40,144,103,514,8,20,5,66,64,0,0,13,166,38,10,0,14,1,0,0
968,298546,20,1,,0,28,191,155,513,8,38,17,118,113,3,1,21,104,20,2,0,12,2,0,0
969,299245,7,3,,0,14,71,76,197,2,6,0,59,58,7,7,18,116,30,3,1,12,2,0,0
970,299245,27,5,,1,23,148,116,346,2,30,9,87,84,5,4,7,89,6,11,0,8,2,0,0
971,298547,23,2,,0,21,148,111,292,6,18,8,78,73,5,3,10,139,25,2,0,15,1,1,0
972,298547,20,2,,0,22,139,135,455,10,25,16,94,89,7,7,8,124,18,3,1,11,1,1,0
973,296320,8,0,,0,20,141,96,523,14,19,13,54,47,4,3,19,123,29,9,1,10,2,1,0
974,296320,9,2,,0,22,177,147,511,15,29,18,100,93,5,4,13,69,19,7,0,14,5,0,1
975,298659,25,1,,0,17,96,91,193,1,12,3,79,75,3,3,16,161,26,10,1,11,0,1,0
976,298659,2,1,,0,16,212,143,559,11,26,10,104,100,10,10,18,105,12,4,0,17,0,1,0
977,296321,8,0,,0,18,204,124,564,13,23,8,82,79,6,6,15,142,21,6,1,12,1,0,0
978,296321,9,0,,0,12,176,143,444,8,21,13,94,93,3,2,13,111,23,5,2,8,2,0,0
979,299070,15,0,,0,22,135,96,455,12,31,5,64,61,3,2,17,99,11,4,0,7,3,0,0
980,299070,7,5,,0,24,83,87,269,5,11,4,68,63,8,8,13,115,31,7,3,8,1,0,0
981,298567,6,2,9,0,19,160,124,444,17,13,9,84,82,1,1,18,126,41,6,2,5,8,0,0
982,298567,8,1,6,0,25,224,148,671,23,41,12,94,88,5,5,22,118,13,7,0,9,3,0,0
983,298566,5,1,,0,29,174,142,455,13,23,17,104,99,9,9,17,147,18,3,0,15,3,0,0
984,298566,10,0,,0,21,161,142,441,14,18,12,101,93,2,2,15,153,23,5,2,9,5,0,0
985,296322,8,0,,0,19,230,167,808,22,39,15,93,91,5,4,18,153,31,4,0,13,1,0,0
986,296322,6,0,,0,21,188,145,504,13,31,10,106,104,3,2,19,139,39,10,0,10,2,0,0
987,298571,10,2,,1,23,98,91,400,16,32,2,61,60,2,2,10,169,36,6,2,9,1,0,0
988,298571,5,1,,0,18,200,169,578,22,36,18,116,112,6,5,13,90,32,5,2,17,3,1,0
989,298573,6,4,,0,13,108,100,253,10,16,6,77,73,3,3,12,103,17,9,3,9,2,0,0
990,298573,5,2,,0,15,112,98,225,3,17,3,78,76,8,8,17,117,16,7,1,11,3,0,0
991,296323,8,2,7,0,11,198,147,662,24,40,9,98,94,2,2,18,176,30,2,0,13,3,0,0
992,296323,10,2,14,0,22,222,156,478,14,30,10,127,122,1,1,11,137,40,5,2,5,1,0,0
993,296324,8,0,3,0,10,257,215,624,19,39,14,158,155,5,5,17,61,12,9,0,13,1,0,0
994,296324,5,1,10,0,18,64,59,258,9,12,3,44,41,5,5,15,235,39,6,0,7,1,1,0
995,298574,5,3,13,0,20,95,74,282,9,9,3,55,52,7,7,11,144,19,8,0,10,1,1,0
996,298574,6,2,10,0,14,196,122,352,12,19,7,97,91,4,4,18,74,9,9,0,12,3,0,0
997,298575,10,2,,0,22,138,127,399,8,24,9,102,98,4,4,19,104,23,4,1,11,5,0,0
998,298575,8,0,,0,20,126,108,483,15,23,9,75,73,6,5,16,151,24,9,0,13,2,1,0
999,299416,20,0,9,0,20,173,149,481,6,19,9,112,107,6,4,17,178,23,7,0,13,5,0,0
1000,299416,6,1,10,0,22,219,155,605,18,23,12,114,111,1,1,19,156,19,4,1,10,1,1,0
1001,301022,12,0,,0,24,83,78,222,6,13,3,56,51,5,1,15,178,29,7,1,6,7,1,0
1002,301022,11,0,,0,31,185,147,432,13,29,12,110,106,9,7,13,94,13,10,2,15,2,0,0
1003,299415,9,3,,1,23,127,103,415,15,24,7,58,57,6,5,23,103,11,8,0,9,1,0,0
1004,299415,10,2,,0,20,131,102,231,5,11,4,82,78,5,3,11,88,24,7,5,16,1,0,0
1005,295097,23,0,,0,21,153,112,434,11,24,12,70,61,1,1,16,111,25,8,1,5,3,0,0
1006,295097,8,1,,0,29,156,126,522,18,25,9,83,78,3,2,20,114,24,3,0,10,1,0,0
1007,296611,1,3,,0,22,127,103,385,11,18,5,78,77,7,6,16,202,32,2,0,8,0,1,0
1008,296611,23,1,,0,13,239,188,549,18,32,12,138,133,1,1,13,116,18,7,0,10,1,0,0
1009,299419,20,1,,0,18,85,77,178,4,17,6,61,59,5,4,13,117,47,6,2,8,3,0,0
1010,299419,8,0,,0,26,194,146,827,27,47,18,80,80,8,7,15,81,17,5,0,18,0,0,0
1011,296612,1,5,6,0,24,143,116,425,12,29,7,86,84,4,4,16,107,16,9,0,9,0,0,0
1012,296612,6,2,10,0,24,126,106,399,9,16,7,83,78,4,3,15,125,29,3,0,12,1,0,0
1013,299078,4,3,,0,28,125,103,266,9,16,8,84,79,6,6,13,144,29,9,2,12,0,0,0
1014,299078,5,3,,0,24,185,139,335,7,29,7,110,104,4,3,18,105,16,8,0,5,1,0,0
1015,299417,3,1,,0,14,268,190,655,17,33,7,146,145,5,3,15,101,8,9,0,9,3,1,0
1016,299417,11,1,,0,17,95,83,189,2,8,2,72,69,4,4,11,233,33,11,1,8,0,0,0
1017,299418,9,1,,0,11,141,142,352,8,33,7,115,109,8,7,21,92,23,6,0,14,1,0,0
1018,299418,14,4,,0,17,124,97,433,16,23,11,60,58,2,1,17,158,33,13,0,7,3,0,0
1019,295098,9,4,,2,31,174,146,487,6,21,13,104,102,3,1,18,103,14,5,0,9,0,0,0
1020,295098,4,3,,0,26,81,92,384,7,14,6,71,67,1,1,19,188,21,10,1,4,3,0,0
1021,281641,3,4,4,0,29,125,100,194,5,11,3,81,78,7,7,14,135,16,8,0,10,2,0,0
1022,281641,8,1,12,0,13,191,120,514,8,16,9,83,80,5,3,17,97,11,3,0,12,3,1,0
1023,295099,2,0,,0,28,183,132,454,16,24,9,92,89,5,4,8,167,23,4,0,12,1,1,0
1024,295099,20,1,,0,21,180,146,427,8,23,12,108,102,4,3,13,153,24,3,3,13,0,0,0
1025,295100,3,2,,0,31,202,160,332,6,28,2,138,136,4,3,14,130,13,3,0,11,1,0,0
1026,295100,1,3,,0,32,113,105,247,6,13,5,82,82,4,4,11,209,28,5,0,8,2,1,0
1027,236313,8,2,14,1,47,161,117,387,5,20,3,93,89,5,4,10,83,3,4,1,11,0,1,0
1028,236319,6,1,10,0,25,139,115,425,4,15,3,84,80,2,2,15,118,27,4,1,7,3,0,0
1029,236313,5,6,6,0,40,79,76,149,3,3,0,62,56,11,10,12,131,20,7,0,13,4,1,0
1030,236319,8,4,7,1,30,151,121,513,19,27,10,90,83,3,2,14,116,15,3,0,14,0,1,0
1031,236307,5,7,10,2,46,167,157,543,6,20,7,126,118,11,8,16,123,13,4,0,12,0,0,0
1032,236307,4,4,12,1,44,152,106,294,2,13,3,90,80,2,2,13,197,20,3,0,10,2,0,0
1033,182007,9,5,10,0,24,94,90,268,2,11,6,67,62,2,1,17,197,23,4,0,10,3,0,0
1034,182002,6,7,,0,28,114,72,221,4,15,5,56,52,9,6,11,134,11,5,1,11,3,2,0
1035,182007,3,4,14,1,36,213,172,423,2,23,3,152,146,5,5,8,99,11,9,0,10,1,0,0
1036,236317,10,1,,1,32,245,184,560,7,32,10,147,141,0,0,17,104,17,5,1,13,1,1,0
1037,182002,4,3,,0,28,123,108,289,4,11,6,85,77,3,3,9,84,15,9,3,8,1,1,0
1038,236317,5,5,,0,44,134,96,367,8,17,3,70,67,6,6,10,195,32,4,0,15,1,0,0
1039,182005,23,3,8,0,24,147,141,372,4,18,14,109,102,7,6,12,138,19,8,0,9,1,0,0
1040,236315,10,5,,0,38,191,144,577,18,33,7,111,103,2,0,21,97,28,5,0,9,2,1,0
1041,295103,1,2,4,0,47,155,127,431,9,16,7,90,88,3,2,21,181,33,6,0,10,2,0,0
1042,182005,11,2,7,0,29,154,126,358,5,19,5,101,99,4,3,13,142,18,5,0,9,0,1,0
1043,236315,6,2,,1,38,142,100,358,8,28,6,77,75,7,6,12,157,33,4,2,12,1,0,0
1044,236309,10,6,15,1,22,168,122,590,7,27,5,97,91,3,3,15,114,21,5,0,7,1,1,0
1045,236311,6,2,,0,28,134,112,345,7,17,6,83,80,7,6,17,86,10,3,0,10,1,0,0
1046,295103,9,1,6,0,35,168,163,557,22,33,20,111,108,3,3,21,125,16,6,1,9,3,1,0
1047,236309,3,4,12,0,30,158,108,308,3,21,4,97,92,4,3,12,118,27,7,1,10,0,0,0
1048,236311,2,5,,0,26,101,79,250,6,10,6,62,60,3,3,8,117,17,7,0,7,1,1,0
1049,182000,81,1,,1,35,163,136,554,11,50,9,92,87,11,10,20,71,10,9,0,15,2,1,0
